,number,href,name
0,199,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/EDUC/199.xml,Undergraduate Open Seminar
1,201,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/EDUC/201.xml,Identity and Difference in Education
2,202,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/EDUC/202.xml,"Social Justice, School and Society"
3,299,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/EDUC/299.xml,Education Study Abroad
4,499,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/EDUC/499.xml,Education Abroad
