,number,href,name
0,366,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TMGT/366.xml,Product Design and Development
1,461,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TMGT/461.xml,"Tech, Eng, & Mgt Final Project"
