,number,href,name
0,115,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ALEC/115.xml,"Let’s Talk about Food, Agriculture, and the Environment"
1,393,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ALEC/393.xml,"Internship in Agricultural Leadership, Education and Communications"
2,505,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ALEC/505.xml,Science and Art of Teaching and Learning
3,540,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ALEC/540.xml,Volunteer Management
