,number,href,name
0,116,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BUS/116.xml,Intercultural Learning in Business
1,199,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BUS/199.xml,Undergraduate Open Seminar
2,201,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BUS/201.xml,Business Dynamics
3,299,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BUS/299.xml,BUS Internship
4,301,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BUS/301.xml,Business in Action
5,302,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BUS/302.xml,Principles of Professional Responsibility
6,399,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BUS/399.xml,Business Study Abroad
7,401,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BUS/401.xml,Crafting Your Purpose in Business
