,number,href,name
0,410,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TRST/410.xml,Translation and Interpreting Theory & Practice
1,432,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TRST/432.xml,Audio Visual Translation Studies
2,500,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TRST/500.xml,Translation and Interpreting: Reflective Practice
3,502,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TRST/502.xml,Applied LiteraryTranslation II
4,503,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TRST/503.xml,Computer-Assisted Translation
5,505,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TRST/505.xml,Commercial & Technical Translation
6,540,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TRST/540.xml,Capstone
7,542,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TRST/542.xml,Conference Interpreting
