,number,href,name
0,199,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/SWAH/199.xml,Undergraduate Open Seminar
1,202,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/SWAH/202.xml,Elementary Swahili II
2,404,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/SWAH/404.xml,Intermediate Swahili II
3,406,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/SWAH/406.xml,Advanced Swahili II
