,number,href,name
0,220,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AGCM/220.xml,Communicating Agriculture
1,398,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AGCM/398.xml,Undergraduate Seminar
2,420,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AGCM/420.xml,Public Information Campaigns
3,440,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AGCM/440.xml,Visualizing Our World
4,495,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AGCM/495.xml,Communicating Science
