,crn,href,section_name
0,53026,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CEE/502/53026.xml,B  
1,73346,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CEE/502/73346.xml,ONL
