,crn,href,section_name
0,62735,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/604/62735.xml,3  
1,49615,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/604/49615.xml,3G 
2,62734,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/604/62734.xml,4  
3,51609,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/604/51609.xml,4G 
4,62733,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/604/62733.xml,5  
5,51613,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/604/51613.xml,5G 
6,51612,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/604/51612.xml,6  
7,51806,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/604/51806.xml,6G 
