,crn,href,section_name
0,34642,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/34642.xml,AB1
1,34644,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/34644.xml,AB3
2,34645,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/34645.xml,AB4
3,34646,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/34646.xml,AB5
4,34647,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/34647.xml,AB6
5,39250,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/39250.xml,AB7
6,39251,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/39251.xml,AB8
7,49356,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/49356.xml,ABA
8,55944,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/55944.xml,ABB
9,56959,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/56959.xml,ABC
10,34641,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/34641.xml,AL1
11,59272,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/IB/202/59272.xml,AL2
