,crn,href,section_name
0,74499,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ETMA/262/74499.xml,AB1
1,74500,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ETMA/262/74500.xml,AL1
