,crn,href,section_name
0,70428,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ARTD/418/70428.xml,1  
1,70430,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ARTD/418/70430.xml,3  
2,72166,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ARTD/418/72166.xml,4  
