,crn,href,section_name
0,76653,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/103/76653.xml,A1 
1,76654,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/103/76654.xml,A2 
2,76655,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/103/76655.xml,A3 
3,76656,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/103/76656.xml,A4 
4,76657,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/103/76657.xml,A5 
5,76658,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/103/76658.xml,A6 
6,76659,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/103/76659.xml,A7 
7,76660,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/103/76660.xml,A8 
