,crn,href,section_name
0,73069,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/132/73069.xml,ADA
1,73070,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/132/73070.xml,ADB
2,73071,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/132/73071.xml,ADC
3,73072,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/132/73072.xml,ADD
4,73073,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/132/73073.xml,ADE
5,73074,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/132/73074.xml,ADF
6,73075,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/132/73075.xml,ADG
7,73076,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/132/73076.xml,ADH
8,73077,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/132/73077.xml,ADI
9,73078,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/132/73078.xml,ADJ
10,73068,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/132/73068.xml,AL1
