,crn,href,section_name
0,54500,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PSYC/379/54500.xml,AB1
1,54501,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PSYC/379/54501.xml,AB2
2,65465,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PSYC/379/65465.xml,AB3
3,65466,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PSYC/379/65466.xml,AB4
4,54499,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PSYC/379/54499.xml,AL1
