,crn,href,section_name
0,43381,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/405/43381.xml,AB1
1,43386,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/405/43386.xml,AB2
2,43389,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/405/43389.xml,AB3
3,45288,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/405/45288.xml,AB4
4,57357,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/405/57357.xml,AB5
5,70462,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/405/70462.xml,AB6
6,70463,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/405/70463.xml,AB7
7,70464,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/405/70464.xml,AB8
8,70465,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/405/70465.xml,AB9
9,70466,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/405/70466.xml,ABA
10,43371,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/405/43371.xml,AL1
