,crn,href,section_name
0,68580,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68580.xml,AB1
1,68581,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68581.xml,AB2
2,68583,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68583.xml,AB3
3,68584,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68584.xml,AB4
4,68585,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68585.xml,AB5
5,68587,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68587.xml,AB6
6,68588,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68588.xml,AB7
7,68589,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68589.xml,AB8
8,68590,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68590.xml,AB9
9,68591,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68591.xml,ABA
10,68592,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68592.xml,ABB
11,68578,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/270/68578.xml,AL1
