,crn,href,section_name
0,62639,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/GLBL/199/62639.xml,A  
1,57867,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/GLBL/199/57867.xml,CA 
2,57332,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/GLBL/199/57332.xml,CM 
3,57328,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/GLBL/199/57328.xml,EU 
