,crn,href,section_name
0,68749,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ASRM/451/68749.xml,1GR
1,68750,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ASRM/451/68750.xml,1UG
2,75743,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ASRM/451/75743.xml,2GR
3,75744,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ASRM/451/75744.xml,2UG
