,crn,href,section_name
0,35631,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/172/35631.xml,A  
1,35633,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/172/35633.xml,B  
2,35635,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/172/35635.xml,C  
3,35636,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/172/35636.xml,D  
4,35638,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/172/35638.xml,E  
5,74868,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/172/74868.xml,F  
6,74869,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/172/74869.xml,G  
7,74870,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MUS/172/74870.xml,H  
