,crn,href,section_name
0,64412,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/SOCW/526/64412.xml,24A
1,46590,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/SOCW/526/46590.xml,A  
