,crn,href,section_name
0,38735,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PSYC/311/38735.xml,A  
1,38736,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PSYC/311/38736.xml,B  
2,38737,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PSYC/311/38737.xml,C  
3,38738,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PSYC/311/38738.xml,D  
4,38739,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PSYC/311/38739.xml,E  
