,crn,href,section_name
0,36897,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LLS/100/36897.xml,AD1
1,36898,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LLS/100/36898.xml,AD2
2,36899,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LLS/100/36899.xml,AD3
3,36900,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LLS/100/36900.xml,AD4
4,36901,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LLS/100/36901.xml,AL1
