,crn,href,section_name
0,65307,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AE/482/65307.xml,AB1
1,65308,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AE/482/65308.xml,AB2
2,65309,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AE/482/65309.xml,AB3
3,65310,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AE/482/65310.xml,AB4
4,65311,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AE/482/65311.xml,AB5
5,68178,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AE/482/68178.xml,AB6
6,68181,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AE/482/68181.xml,AB7
7,65306,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AE/482/65306.xml,AL 
