,crn,href,section_name
0,63408,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PHIL/307/63408.xml,A  
1,68153,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PHIL/307/68153.xml,AB1
