,crn,href,section_name
0,63230,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/102/63230.xml,AB1
1,63231,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/102/63231.xml,AB2
2,63232,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/102/63232.xml,AB3
3,66601,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/102/66601.xml,AB4
4,66603,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/102/66603.xml,AB5
5,63225,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/102/63225.xml,AL1
