,crn,href,section_name
0,65454,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/481/65454.xml,A  
1,65457,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MSE/481/65457.xml,B  
