,crn,href,section_name
0,35404,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PHIL/101/35404.xml,AD1
1,35406,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PHIL/101/35406.xml,AD3
2,35407,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PHIL/101/35407.xml,AD4
3,39120,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PHIL/101/39120.xml,AD5
4,35410,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PHIL/101/35410.xml,AL1
