,crn,href,section_name
0,33034,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/FSHN/443/33034.xml,AB1
1,33035,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/FSHN/443/33035.xml,AL1
