,crn,href,section_name
0,76601,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/150/76601.xml,AB1
1,76602,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/150/76602.xml,AB2
2,76603,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/150/76603.xml,AB3
3,76604,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/150/76604.xml,AB4
4,76605,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/150/76605.xml,AB5
5,76600,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/HK/150/76600.xml,AL1
