,crn,href,section_name
0,36400,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LING/250/36400.xml,AD1
1,73585,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LING/250/73585.xml,AD3
2,36405,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LING/250/36405.xml,AL1
