,crn,href,section_name
0,54835,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESE/333/54835.xml,AB1
1,54834,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESE/333/54834.xml,AL1
