,crn,href,section_name
0,67177,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ARCH/517/67177.xml,AD1
1,67178,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ARCH/517/67178.xml,AD2
2,67179,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ARCH/517/67179.xml,AD3
3,67180,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ARCH/517/67180.xml,AD4
4,67181,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ARCH/517/67181.xml,AD5
5,67182,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ARCH/517/67182.xml,AD6
6,67176,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ARCH/517/67176.xml,AL 
