,crn,href,section_name
0,36242,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/36242.xml,AD1
1,36243,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/36243.xml,AD2
2,36244,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/36244.xml,AD3
3,36245,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/36245.xml,AD4
4,36246,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/36246.xml,AD5
5,36247,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/36247.xml,AD6
6,36248,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/36248.xml,AD7
7,36249,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/36249.xml,AD8
8,36250,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/36250.xml,AD9
9,41523,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/41523.xml,ADA
10,51747,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/51747.xml,ADC
11,59529,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/59529.xml,ADD
12,63233,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/63233.xml,ADE
13,36240,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/36240.xml,AL1
14,36241,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/TAM/251/36241.xml,AL2
