,crn,href,section_name
0,52516,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/SOC/130/52516.xml,AD1
1,52517,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/SOC/130/52517.xml,AD2
2,52518,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/SOC/130/52518.xml,AD3
3,52519,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/SOC/130/52519.xml,AD4
4,52515,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/SOC/130/52515.xml,AL1
