,crn,href,section_name
0,66426,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66426.xml,SAA
1,66427,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66427.xml,SAB
2,66428,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66428.xml,SAC
3,66429,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66429.xml,SAD
4,66430,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66430.xml,SAE
5,66431,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66431.xml,SAF
6,66432,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66432.xml,SAG
7,66433,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66433.xml,SAH
8,66434,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66434.xml,SAI
9,66435,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66435.xml,SAJ
10,66438,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66438.xml,SAK
11,66439,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66439.xml,SAL
12,66440,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66440.xml,SAM
13,66441,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66441.xml,SAN
14,66442,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66442.xml,SAO
15,66443,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66443.xml,SAP
16,66444,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66444.xml,SAQ
17,66445,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66445.xml,SAR
18,66446,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66446.xml,SAS
19,66447,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66447.xml,SAT
20,66448,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66448.xml,SAU
21,66449,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66449.xml,SAV
22,66450,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66450.xml,SAW
23,66451,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66451.xml,SAX
24,66452,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66452.xml,SAY
25,66453,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAS/291/66453.xml,SAZ
