,crn,href,section_name
0,59118,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESL/115/59118.xml,A1 
1,59120,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESL/115/59120.xml,C1 
2,59121,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESL/115/59121.xml,D1 
3,50999,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESL/115/50999.xml,G  
4,51001,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESL/115/51001.xml,I  
5,51002,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESL/115/51002.xml,J  
6,55439,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESL/115/55439.xml,K  
7,60655,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESL/115/60655.xml,L1 
8,59108,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESL/115/59108.xml,Q  
9,59112,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ESL/115/59112.xml,U  
