,crn,href,section_name
0,74237,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/DANC/116/74237.xml,A  
1,74246,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/DANC/116/74246.xml,B  
2,74248,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/DANC/116/74248.xml,C  
3,74252,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/DANC/116/74252.xml,D  
4,74254,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/DANC/116/74254.xml,E  
5,74658,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/DANC/116/74658.xml,J  
