,crn,href,section_name
0,43957,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LLS/279/43957.xml,AD1
1,43958,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LLS/279/43958.xml,AD2
2,43956,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LLS/279/43956.xml,AL1
