,crn,href,section_name
0,35912,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/610/35912.xml,I  
1,35913,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/610/35913.xml,II 
2,35914,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/610/35914.xml,III
3,35915,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/610/35915.xml,IV 
4,35916,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/610/35916.xml,V  
5,59465,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/610/59465.xml,VI 
6,35917,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/LAW/610/35917.xml,VII
