,crn,href,section_name
0,37359,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/37359.xml,AB1
1,37361,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/37361.xml,AB2
2,37362,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/37362.xml,AB3
3,37364,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/37364.xml,AB4
4,37365,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/37365.xml,AB5
5,38941,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/38941.xml,AB6
6,45528,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/45528.xml,AB7
7,60960,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/60960.xml,AB8
8,61593,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/61593.xml,AB9
9,61594,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/61594.xml,ABA
10,76108,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/76108.xml,ABB
11,76109,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/76109.xml,ABC
12,77064,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/77064.xml,ABD
13,77065,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/77065.xml,ABE
14,37356,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/37356.xml,AL1
15,37357,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/340/37357.xml,AL2
