,crn,href,section_name
0,60621,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CHEM/332/60621.xml,AL1
1,60622,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CHEM/332/60622.xml,AL2
2,63786,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CHEM/332/63786.xml,AQ0
3,63781,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CHEM/332/63781.xml,AQ1
4,63782,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CHEM/332/63782.xml,AQ2
5,63784,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CHEM/332/63784.xml,AQ3
6,64047,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CHEM/332/64047.xml,AQ4
7,64048,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CHEM/332/64048.xml,AQ6
8,63787,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CHEM/332/63787.xml,AQ7
9,63785,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CHEM/332/63785.xml,AQ9
