,crn,href,section_name
0,75774,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AFRO/122/75774.xml,AD2
1,75777,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AFRO/122/75777.xml,AD3
2,75772,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/AFRO/122/75772.xml,AL1
