,crn,href,section_name
0,43378,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CW/404/43378.xml,1G 
1,43377,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CW/404/43377.xml,1U 
2,43382,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CW/404/43382.xml,2G 
3,43380,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CW/404/43380.xml,2U 
