,crn,href,section_name
0,36139,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/36139.xml,UD1
1,36140,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/36140.xml,UD2
2,36141,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/36141.xml,UD3
3,36142,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/36142.xml,UD4
4,60240,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/60240.xml,UD5
5,60242,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/60242.xml,UD6
6,60244,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/60244.xml,UD7
7,61077,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/61077.xml,UD8
8,36144,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/36144.xml,UL1
9,60239,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/60239.xml,UL2
10,36145,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/36145.xml,YD1
11,36146,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/36146.xml,YD2
12,36147,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/36147.xml,YD3
13,48338,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/48338.xml,YD4
14,63540,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/63540.xml,YD5
15,63542,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/63542.xml,YD6
16,63544,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/63544.xml,YD7
17,63546,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/63546.xml,YD8
18,36143,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/36143.xml,YL1
19,36148,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MATH/463/36148.xml,YL2
