,crn,href,section_name
0,77050,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ADV/597/77050.xml,A  
1,77053,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ADV/597/77053.xml,ONL
