,crn,href,section_name
0,74119,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/341/74119.xml,ADA
1,74120,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/341/74120.xml,ADB
2,74121,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/341/74121.xml,ADC
3,74122,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/341/74122.xml,ADD
4,74123,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/341/74123.xml,ADE
5,74124,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/341/74124.xml,ADF
6,74125,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/341/74125.xml,ADG
7,74126,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/341/74126.xml,ADH
8,74127,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/341/74127.xml,ADI
9,74118,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/341/74118.xml,AL1
10,75350,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/CS/341/75350.xml,CSP
