,crn,href,section_name
0,37343,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/37343.xml,AB1
1,37345,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/37345.xml,AB2
2,37347,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/37347.xml,AB3
3,37350,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/37350.xml,AB4
4,37352,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/37352.xml,AB5
5,37353,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/37353.xml,AB6
6,37355,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/37355.xml,AB7
7,60678,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/60678.xml,AB8
8,77059,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/77059.xml,AB9
9,77060,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/77060.xml,ABA
10,37339,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/37339.xml,AL1
11,37342,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/37342.xml,AL2
12,70835,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/70835.xml,ZJ1
13,70836,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ME/330/70836.xml,ZJ2
