,crn,href,section_name
0,72116,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/STAT/425/72116.xml,1GR
1,72117,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/STAT/425/72117.xml,1UG
2,72118,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/STAT/425/72118.xml,2GR
3,72572,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/STAT/425/72572.xml,2UG
4,72120,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/STAT/425/72120.xml,3GR
5,72121,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/STAT/425/72121.xml,3UG
6,61876,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/STAT/425/61876.xml,4GR
7,61877,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/STAT/425/61877.xml,4UG
