,crn,href,section_name
0,34429,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MILS/114/34429.xml,A  
1,61601,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/MILS/114/61601.xml,B  
