,crn,href,section_name
0,75692,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/JOUR/400/75692.xml,ADG
1,75690,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/JOUR/400/75690.xml,ADS
2,75693,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/JOUR/400/75693.xml,ADV
3,75688,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/JOUR/400/75688.xml,ALP
4,71965,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/JOUR/400/71965.xml,CU 
5,71966,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/JOUR/400/71966.xml,PM1
6,75689,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/JOUR/400/75689.xml,PM2
