,crn,href,section_name
0,68737,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ASRM/401/68737.xml,AD1
1,68740,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ASRM/401/68740.xml,AD2
2,68739,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ASRM/401/68739.xml,AL1
