,crn,href,section_name
0,52473,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PS/273/52473.xml,AD1
1,52479,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PS/273/52479.xml,AD2
2,52486,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PS/273/52486.xml,AD3
3,52494,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PS/273/52494.xml,AD4
4,52502,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PS/273/52502.xml,AD5
5,68926,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PS/273/68926.xml,AD7
6,43426,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/PS/273/43426.xml,AL1
