,crn,href,section_name
0,77543,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BIOE/487/77543.xml,ONC
1,68802,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BIOE/487/68802.xml,SC1
2,76881,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BIOE/487/76881.xml,SC2
3,76882,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/BIOE/487/76882.xml,SCO
