,crn,href,section_name
0,34712,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ITAL/103/34712.xml,E  
1,34713,https://courses.illinois.edu/cisapp/explorer/schedule/2025/spring/ITAL/103/34713.xml,G  
